2020-03-24 07:57:53.000000,Telengana,State,India,India.Telengana,32,0,1,22,10,0
2020-03-24 07:57:53.000000,Chandigarh,State,India,India.Chandigarh,6,0,0,6,0,0
2020-03-24 07:57:53.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-24 07:57:53.000000,WestBengal,State,India,India.WestBengal,7,1,0,7,0,14.29
2020-03-24 08:12:26.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-24 08:12:26.000000,Gujarat,State,India,India.Gujarat,29,1,0,29,0,3.45
2020-03-24 08:12:26.000000,Karnataka,State,India,India.Karnataka,37,1,2,37,0,2.7
2020-03-24 08:12:26.000000,Kerala,State,India,India.Kerala,95,0,4,87,8,0
2020-03-24 08:12:26.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-24 08:12:26.000000,Telengana,State,India,India.Telengana,32,0,1,22,10,0
2020-03-24 08:12:26.000000,Chandigarh,State,India,India.Chandigarh,6,0,0,6,0,0
2020-03-24 08:12:26.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-24 08:12:26.000000,WestBengal,State,India,India.WestBengal,7,1,0,7,0,14.29
2020-03-24 08:19:40.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-24 08:19:40.000000,Gujarat,State,India,India.Gujarat,29,1,0,29,0,3.45
2020-03-24 08:19:40.000000,Karnataka,State,India,India.Karnataka,37,1,2,37,0,2.7
2020-03-24 08:19:40.000000,Kerala,State,India,India.Kerala,95,0,4,87,8,0
2020-03-24 08:19:40.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-24 08:19:40.000000,Telengana,State,India,India.Telengana,32,0,1,22,10,0
2020-03-24 08:19:40.000000,Chandigarh,State,India,India.Chandigarh,6,0,0,6,0,0
2020-03-24 08:19:40.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-24 08:19:40.000000,WestBengal,State,India,India.WestBengal,7,1,0,7,0,14.29
2020-03-24 14:00:44.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-24 14:00:44.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-24 14:00:44.000000,Karnataka,State,India,India.Karnataka,37,1,3,37,0,2.7
2020-03-24 14:00:44.000000,Kerala,State,India,India.Kerala,95,0,4,87,8,0
2020-03-24 14:00:44.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-24 14:00:44.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-24 14:00:44.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-24 14:00:44.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-24 14:00:44.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-24 14:29:06.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-24 14:29:06.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-24 14:29:06.000000,Karnataka,State,India,India.Karnataka,37,1,3,37,0,2.7
2020-03-24 14:29:06.000000,Kerala,State,India,India.Kerala,95,0,4,87,8,0
2020-03-24 14:29:06.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-24 14:29:06.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-24 14:29:06.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-24 14:29:06.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-24 14:29:06.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 05:26:20.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 05:26:20.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-25 05:26:20.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 05:26:20.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 05:26:20.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 05:26:20.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 05:26:20.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 05:26:20.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 05:26:20.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-25 05:26:20.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 05:27:44.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 05:27:44.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-25 05:27:44.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 05:27:44.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 05:27:44.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 05:27:44.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 05:27:44.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 05:27:44.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 05:27:44.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-25 05:27:44.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 09:13:07.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 09:13:07.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-25 09:13:07.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 09:13:07.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 09:13:07.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 09:13:07.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 09:13:07.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 09:13:07.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 09:13:07.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-25 09:13:07.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 09:41:21.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 09:41:21.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-25 09:41:21.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 09:41:21.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 09:41:21.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 09:41:21.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 09:41:21.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 09:41:21.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 09:41:21.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
2020-03-25 09:41:21.000000,WestBengal,State,India,India.WestBengal,9,1,0,9,0,11.11
2020-03-25 09:46:23.000000,Chhattisgarh,State,India,India.Chhattisgarh,1,0,0,1,0,0
2020-03-25 09:46:23.000000,Gujarat,State,India,India.Gujarat,33,1,0,32,1,3.03
2020-03-25 09:46:23.000000,Karnataka,State,India,India.Karnataka,41,1,3,41,0,2.44
2020-03-25 09:46:23.000000,Kerala,State,India,India.Kerala,109,0,4,101,8,0
2020-03-25 09:46:23.000000,Mizoram,State,India,India.Mizoram,1,0,0,1,0,0
2020-03-25 09:46:23.000000,Odisha,State,India,India.Odisha,2,0,0,2,0,0
2020-03-25 09:46:23.000000,Telengana,State,India,India.Telengana,35,0,1,25,10,0
2020-03-25 09:46:23.000000,Chandigarh,State,India,India.Chandigarh,7,0,0,7,0,0
2020-03-25 09:46:23.000000,Ladakh,State,India,India.Ladakh,13,0,0,13,0,0
